"2028","0","0","0","0","11","0","17","17","0","0","0","18","1","2","3","0","6","17","15","0","0","0","0","2","5","0","4","5","0","15","0","5","13","0","14","17","4","0","17","19","0","0","17","10","18","14","0","10","1","3","10"
"2029","0","2","14","0","2","0","0","0","0","13","15","18","0","0","0","0","2","0","3","0","4","0","10","0","3","13","14","0","10","0","0","8","0","19","8","19","0","3","0","0","0","0","5","19","0","15","13","0","0","0","0"
"2030","0","3","11","1","6","5","3","12","0","13","2","0","5","14","19","0","0","9","13","0","10","0","14","0","8","10","0","0","11","0","10","3","0","17","19","15","0","19","9","5","0","0","0","3","0","7","0","0","0","6","19"
"2031","0","0","0","4","0","0","9","5","0","0","0","0","0","0","0","0","11","0","7","2","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0","0","0","0","0","17","0","0","3","0","0","4","5","2","0","0","0"
"2032","0","1","0","0","0","0","1","0","0","0","0","14","0","0","0","4","15","0","0","0","0","8","3","0","5","0","18","0","0","0","2","4","0","13","0","7","11","0","0","11","4","0","0","0","0","0","2","10","0","0","0"
"2033","0","0","0","0","0","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0"
"2034","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","2","16","0","0","0","0","0","0"
"2035","0","2","4","0","5","0","0","5","9","0","12","0","0","0","0","14","0","0","0","10","0","10","10","0","9","6","1","18","0","0","0","17","0","3","0","7","0","0","0","4","3","8","0","19","0","12","0","0","5","0","0"
"2036","0","5","3","0","16","9","0","0","0","2","9","0","1","0","0","0","0","0","11","0","0","0","2","0","15","17","1","14","0","0","0","0","4","15","0","0","0","0","0","0","17","0","0","0","0","0","3","0","18","0","9"
"2037","0","10","0","19","9","0","0","2","4","4","0","0","0","0","7","0","0","0","0","4","2","0","3","5","0","0","13","12","0","7","16","12","11","16","0","11","0","18","8","17","16","0","4","0","0","1","0","10","12","1","16"
"2038","0","1","1","0","4","0","5","2","4","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"2039","0","0","2","0","17","0","3","0","0","0","0","0","0","0","0","0","5","0","17","0","0","0","0","0","0","13","0","4","0","11","0","3","13","0","2","0","0","14","0","0","0","0","19","2","2","0","0","0","0","0","10"
"2040","0","16","17","0","0","12","19","0","4","12","18","5","19","19","2","12","0","17","19","17","0","1","1","18","6","2","13","0","8","0","0","3","3","19","4","0","0","17","0","0","1","0","0","0","0","11","16","0","7","19","0"
"2041","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2042","3","19","0","0","15","5","0","12","0","12","16","14","2","0","0","0","0","0","8","0","7","0","0","4","0","0","11","0","0","0","0","0","13","0","0","0","0","18","0","0","0","0","0","0","0","0","0","13","5","0","14"
"2043","3","0","3","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"2044","0","0","0","0","19","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"2045","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","2","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","10","0"
"2046","0","0","12","11","5","0","11","11","10","0","0","8","11","6","0","0","0","5","0","5","19","0","15","0","0","14","14","5","6","0","2","5","7","18","18","0","0","12","18","0","16","19","9","18","12","4","0","0","5","7","0"
"2047","0","0","10","0","0","0","0","0","0","0","0","19","5","0","0","6","0","19","2","0","0","0","0","3","0","0","0","0","0","0","3","0","13","0","0","0","0","0","11","2","11","5","0","0","0","0","2","0","0","0","0"
"2048","0","3","0","8","0","0","0","15","0","13","0","10","6","0","0","0","2","0","9","5","0","0","0","0","0","11","0","0","0","15","1","0","0","0","0","0","9","0","0","5","0","0","2","0","0","0","0","0","0","2","0"
"2049","4","3","5","0","8","0","0","0","1","13","16","11","0","0","12","11","0","0","0","0","11","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","8","2","19","1","0","7","8"
"2050","0","4","12","0","3","13","1","7","11","0","0","0","0","0","0","0","13","0","0","15","16","0","0","5","14","11","1","10","4","7","0","13","12","0","11","0","4","0","3","14","0","0","0","0","0","14","0","2","2","0","19"
"2051","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2052","0","12","0","0","0","14","17","14","18","0","0","0","0","0","0","0","0","0","2","0","7","0","0","5","0","0","0","5","0","14","9","17","0","9","14","7","11","6","0","0","17","0","2","0","4","0","2","16","16","10","0"
"2053","0","0","0","0","0","0","7","4","0","0","0","3","3","0","0","0","12","0","0","0","0","0","1","0","0","0","5","0","0","5","0","2","4","0","13","5","5","0","0","0","0","0","0","12","0","0","0","2","0","0","0"
"2054","0","0","0","0","0","0","0","0","0","17","0","0","0","11","0","0","0","0","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","1","0","0","0","0","0"
"2055","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","2","2","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","1","1","0","0","0","0","0"
"2056","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","9","0","0","0","0","0","0","0"
"2057","0","17","0","15","4","0","0","0","0","12","3","0","0","16","0","2","0","6","0","14","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","14","7","0","0","0","0","17","0","18","0","0","0","0","0","0","11"
"2058","4","17","4","6","7","4","8","0","0","9","4","9","15","6","0","0","0","14","0","0","1","0","0","0","7","18","0","0","0","0","0","3","0","14","10","6","0","12","5","3","4","13","13","0","1","0","7","5","0","14","0"
"2059","4","10","0","18","13","19","0","0","0","0","0","0","0","0","14","0","14","4","3","8","0","0","0","12","0","0","0","0","0","18","4","3","6","3","0","17","0","0","0","0","18","14","1","0","0","0","0","0","8","17","0"
"2060","0","0","0","9","0","5","7","0","0","0","6","0","3","0","17","11","8","0","0","8","0","0","0","19","0","12","14","0","0","3","0","8","0","5","6","0","0","15","0","4","0","0","0","4","0","19","0","0","0","0","4"
"2061","0","0","10","2","0","0","3","0","0","11","18","13","0","4","0","2","0","0","0","0","7","4","7","19","16","0","0","6","10","3","5","4","17","0","9","11","7","0","6","7","0","0","0","0","0","14","0","5","16","9","16"
"2062","0","17","5","0","3","1","0","0","0","0","0","0","17","0","18","0","5","0","0","0","13","16","0","14","0","19","0","0","19","6","0","19","18","5","3","0","0","0","13","0","0","0","8","0","0","0","3","0","14","0","0"
"2063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","4","0"
"2064","0","0","0","5","0","3","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0"
"2065","0","2","0","0","0","7","18","0","8","0","10","6","5","0","2","1","0","0","0","17","19","17","0","0","13","0","0","0","0","0","0","0","0","14","17","18","0","4","0","2","19","0","0","15","3","0","0","0","0","3","17"
"2066","0","0","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","3","19","6","19","0","0","1","4","0","7","18","0","3","0","1","0","4","9","0","5","0","0","10","0","0","3","17","0","10","13","4","9","19","0"
"2067","2","2","0","16","0","0","1","0","0","0","0","0","0","0","0","0","3","19","5","0","0","0","16","0","0","7","0","14","0","0","0","0","6","0","0","0","0","8","16","9","0","0","0","0","0","5","0","1","0","0","0"
"2068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","12","0","0","0","0","5","0","0","0"
"2069","0","0","0","4","0","0","6","0","0","0","15","12","0","3","0","15","1","0","1","19","0","7","0","4","7","19","0","2","0","8","0","0","7","0","1","4","0","1","0","3","2","10","10","0","14","0","0","19","0","0","13"
"2070","0","7","14","13","0","0","13","9","9","18","9","0","0","15","4","0","2","12","12","0","0","0","9","11","18","1","6","0","0","18","16","0","3","0","0","0","0","3","0","4","0","8","13","11","0","0","2","0","18","15","3"
"2071","0","4","0","0","12","0","0","0","0","0","0","1","0","0","0","0","0","0","12","3","18","18","0","0","0","14","3","0","8","0","0","18","0","17","8","4","17","0","4","16","0","0","3","16","1","2","0","8","15","1","0"
"2072","0","13","6","0","7","6","5","8","0","0","0","0","4","9","16","17","0","19","0","6","6","19","0","0","9","19","9","14","0","4","0","4","0","19","4","3","0","9","11","3","0","0","19","0","13","1","7","13","7","4","0"
"2073","0","18","0","0","7","10","8","2","16","0","12","9","0","13","4","1","5","6","10","0","8","10","0","10","19","0","0","0","5","0","17","0","0","0","0","0","17","0","12","0","0","0","1","12","1","9","0","19","7","19","7"
"2074","0","0","9","0","0","14","0","5","0","12","0","0","0","0","0","0","12","5","0","0","4","0","3","0","0","1","0","0","0","13","0","2","6","14","0","4","0","0","18","6","5","0","0","0","0","0","0","4","0","4","0"
"2075","0","10","18","0","16","0","11","0","0","0","0","3","19","5","19","17","0","11","10","19","11","0","0","12","14","9","13","18","3","0","7","4","0","5","4","12","2","0","2","13","0","15","3","4","2","0","6","0","0","2","17"
"2076","0","0","0","18","0","0","0","0","0","0","15","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","4","10","0","0","0","0","0","0","0","3","0","0","0"
"2077","0","2","7","0","0","18","4","0","6","9","0","3","3","7","0","2","5","9","9","0","0","10","0","10","0","6","0","11","3","19","6","0","1","0","0","0","0","13","9","0","7","18","0","10","18","5","16","14","0","0","15"
"2078","0","10","0","0","12","2","1","10","7","0","0","0","0","4","0","0","1","7","0","3","0","0","0","0","0","0","5","7","18","11","0","0","0","0","0","0","0","18","0","11","13","0","0","0","12","0","12","0","7","0","18"
"2079","0","0","14","17","0","7","11","5","0","4","0","0","0","5","19","0","6","0","0","12","0","2","0","18","0","0","12","3","13","0","6","0","9","0","5","1","0","16","12","0","1","19","0","10","5","19","11","17","19","0","0"
"2080","0","1","0","8","0","0","8","0","0","11","0","11","9","4","0","7","0","4","9","14","0","2","9","0","15","4","11","19","0","0","15","0","7","0","0","12","12","18","19","7","2","0","0","10","0","0","4","13","9","0","8"
"2081","0","1","11","7","2","0","0","0","3","0","0","4","16","10","0","0","6","0","0","0","0","0","0","0","11","0","12","16","0","0","0","13","14","6","0","0","0","19","16","17","0","8","15","0","0","0","0","2","5","7","13"
"2082","0","0","0","0","0","0","0","4","0","0","0","0","0","0","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1","0"
"2083","0","0","0","18","3","0","0","1","0","0","0","8","0","0","13","0","0","0","0","7","3","0","18","0","0","0","0","1","1","12","0","3","4","17","0","0","0","0","4","8","0","0","4","5","0","14","4","3","0","0","0"
"2084","0","0","10","0","0","5","13","2","12","16","7","0","0","0","2","0","0","0","14","0","0","0","0","0","12","13","0","0","0","0","18","0","0","3","0","1","5","16","2","0","16","3","0","5","1","1","0","0","0","19","0"
"2085","0","5","0","0","0","18","0","0","0","0","14","4","16","0","13","0","0","0","0","15","0","0","0","7","17","0","0","0","8","6","17","13","0","0","0","2","17","0","4","7","0","0","4","16","3","5","0","0","0","4","0"
"2086","1","12","0","0","17","0","0","0","4","16","13","0","0","17","0","8","0","16","0","0","0","0","9","0","0","0","0","0","0","0","1","0","0","10","0","0","0","8","0","13","0","12","0","0","1","0","0","0","0","7","0"
"2087","0","1","8","3","8","5","0","19","7","2","0","19","5","0","7","0","18","3","0","0","0","0","12","0","0","1","6","5","18","7","3","0","19","0","0","15","15","0","7","0","6","0","19","0","15","0","9","4","0","5","17"
"2088","0","0","0","0","13","0","0","1","0","0","1","2","0","11","0","14","0","0","6","7","9","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","14","13","0","0","6","1","0","0","0","10","0","0","0","11"
"2089","0","0","0","3","5","11","0","11","17","0","3","15","0","6","0","9","11","0","0","0","0","0","16","11","0","2","0","0","9","12","0","0","17","0","0","10","3","0","0","0","17","17","15","0","19","18","0","0","16","3","0"
"2090","0","17","16","0","0","15","0","0","14","6","7","13","17","0","0","19","1","0","16","5","2","0","3","13","16","1","10","16","14","12","16","0","0","2","18","0","5","0","0","0","18","18","13","3","3","0","6","0","4","0","5"
"2091","0","0","0","12","0","0","0","11","0","0","4","0","0","0","16","0","0","0","0","15","0","0","0","0","0","0","0","15","1","8","0","0","4","7","12","0","3","0","2","0","0","0","0","17","0","0","0","2","2","0","0"
"2092","0","0","0","8","0","0","19","0","0","0","9","12","0","0","0","8","0","5","0","7","0","0","0","11","8","10","0","4","16","0","0","11","0","2","0","0","7","0","0","0","2","0","12","0","7","0","10","0","14","12","19"
"2093","0","19","2","0","0","3","0","10","19","5","0","0","12","19","0","0","0","7","0","0","0","0","9","12","9","0","0","0","0","6","0","0","0","0","10","0","0","0","7","16","0","13","0","9","0","6","0","0","16","0","0"
"2094","0","0","6","0","5","7","17","9","0","5","0","0","11","0","0","11","0","1","4","4","0","0","3","15","0","5","13","12","0","11","7","0","0","2","5","17","0","0","16","0","9","4","10","0","3","0","6","0","15","0","0"
"2095","0","1","14","0","17","4","9","19","0","0","6","4","9","0","3","0","7","18","0","3","0","7","0","0","0","2","13","7","0","0","13","10","8","0","0","0","1","0","0","17","1","17","0","0","0","6","0","17","12","0","6"
"2096","0","16","7","14","0","6","14","0","0","0","15","10","0","2","0","0","14","0","0","10","12","9","0","2","0","13","0","13","4","5","0","0","10","11","0","0","2","15","7","4","5","0","0","2","8","0","0","0","14","0","0"
"2097","0","0","4","6","0","0","0","0","0","19","8","0","17","0","0","18","0","0","0","0","5","0","10","12","1","0","2","2","4","0","19","12","0","0","3","0","0","0","9","0","10","0","0","16","0","0","3","0","0","0","0"
"2098","0","0","0","0","0","17","0","4","0","6","0","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","3","0","0","0","0","0","0","0","5","0","0","0","0","0"
"2099","0","11","0","0","0","0","9","1","0","0","18","7","9","0","16","0","4","0","17","4","17","6","0","0","0","10","0","17","0","2","9","4","16","7","0","3","0","2","0","0","0","0","0","0","15","3","17","0","0","0","6"
"2100","0","15","7","11","9","1","2","0","0","11","0","0","8","0","13","0","4","4","0","9","17","0","7","11","16","0","9","0","10","0","0","3","0","0","10","9","0","15","0","2","1","0","1","1","0","0","12","5","0","8","0"
"2101","3","3","0","0","4","7","0","6","12","2","0","0","4","0","0","0","0","11","17","1","0","0","3","4","13","0","6","19","7","15","0","1","0","18","10","0","5","0","9","17","0","3","0","17","0","4","16","0","0","2","0"
"2102","0","0","0","18","0","0","13","0","0","0","0","15","0","6","15","10","19","0","5","2","0","8","0","2","1","0","0","0","1","0","0","0","3","1","0","0","1","0","0","0","0","19","3","0","0","11","0","0","12","0","18"
"2103","0","0","0","0","0","0","0","19","6","0","0","0","0","0","11","2","2","2","0","0","7","0","0","0","1","0","0","4","11","0","0","0","2","2","0","7","0","0","0","0","0","0","17","11","0","0","0","18","0","3","11"
"2104","4","0","1","0","0","19","0","11","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"2105","0","0","3","18","18","15","16","7","7","3","0","0","14","0","15","0","3","2","9","0","12","12","9","1","0","10","11","1","0","15","13","0","6","7","0","0","0","5","0","4","0","18","12","0","0","9","0","2","4","0","10"
"2106","0","0","5","13","0","9","14","0","16","0","11","0","0","15","4","0","0","3","0","0","12","0","3","0","16","0","0","17","2","19","0","3","0","0","18","0","3","12","12","0","0","0","14","0","5","10","1","17","6","0","0"
"2107","0","3","0","2","0","0","0","0","5","0","3","3","0","0","0","0","0","0","0","0","0","2","6","0","0","0","0","8","0","0","0","5","5","0","0","5","8","0","0","5","0","0","19","0","0","0","0","14","0","0","0"
"2108","0","2","0","0","0","0","0","0","0","10","0","0","0","0","12","0","0","3","3","1","0","0","8","0","0","9","12","0","0","19","0","3","0","0","0","0","5","0","0","0","7","0","0","0","0","0","0","0","0","10","0"
"2109","0","6","0","14","0","0","12","11","11","3","10","0","17","0","0","4","0","1","0","0","0","9","1","5","0","5","1","0","0","0","19","0","5","18","6","0","0","15","15","0","10","0","8","5","0","15","6","0","7","5","19"
"2110","0","8","12","17","18","0","12","17","0","4","0","8","6","0","15","0","5","0","7","7","0","0","10","0","0","0","0","0","11","1","0","0","1","17","17","0","11","0","0","19","11","0","0","9","5","5","16","13","1","12","0"
"2111","0","10","6","0","0","8","0","0","0","0","17","0","0","0","5","0","16","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","19","16","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0"
"2112","1","0","0","0","0","3","0","1","0","0","16","8","0","0","0","6","8","0","0","0","2","0","0","0","0","0","0","2","4","3","0","3","6","0","0","11","0","0","0","5","4","0","11","0","0","17","0","0","0","0","0"
"2113","0","0","2","18","2","12","0","14","0","4","16","13","10","11","6","8","19","0","4","2","0","0","0","1","9","0","14","0","0","0","0","0","0","7","11","0","8","5","9","0","6","5","13","0","0","0","0","0","12","5","0"
"2114","0","10","0","0","18","0","0","0","9","0","11","0","0","0","0","0","0","3","0","0","11","17","5","0","0","0","11","5","4","0","2","0","0","0","5","2","0","6","4","0","0","0","10","0","4","0","2","2","0","19","16"
"2115","0","12","15","14","13","0","12","15","0","1","0","9","0","0","0","0","0","0","0","0","19","2","16","14","0","0","0","13","0","18","0","0","15","8","0","8","0","18","11","0","0","0","0","13","0","0","0","0","0","0","0"
"2116","0","0","13","0","0","9","0","0","0","0","7","0","0","0","0","11","0","0","3","13","16","0","0","0","0","1","9","7","17","0","0","0","3","11","0","0","17","0","0","19","0","13","1","0","0","0","0","4","0","0","0"
"2117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","12","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","0","0","13","0","5","0","0","0","0","0","0","3","0","0","11","0","0","8"
"2118","0","14","5","0","0","6","1","5","10","16","17","15","0","9","0","10","0","3","11","0","14","5","19","0","0","3","0","9","0","5","8","0","15","0","0","18","0","6","9","0","2","15","1","0","5","10","12","6","5","10","0"
"2119","0","0","0","5","9","0","0","0","4","0","3","3","0","0","0","0","0","0","0","15","0","0","0","0","0","0","12","5","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","3","0","12","0","11"
"2120","0","0","1","12","0","14","2","4","3","4","0","3","0","16","0","0","0","13","0","0","0","17","0","11","0","0","0","0","11","0","8","16","0","4","9","0","2","0","0","2","14","0","0","8","4","0","18","0","10","12","0"
"2121","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","4","8","0","0","9","2","0","1","0","0","15","0","0","0","0","0","0","0","17","18","2","8","0","0","0","13","0","0","0"
"2122","0","0","16","11","0","17","2","5","0","4","0","13","12","8","0","0","10","0","4","0","0","0","5","13","0","0","0","1","0","19","0","0","8","19","12","10","0","4","0","7","5","16","5","7","0","0","7","5","0","4","3"
"2123","0","0","0","1","19","13","0","0","2","0","0","0","0","0","0","0","0","0","1","0","6","0","0","11","0","7","0","10","0","0","0","14","0","0","17","12","0","0","6","0","0","10","0","0","0","0","0","0","0","0","0"
"2124","0","9","13","0","17","0","18","0","0","18","0","0","6","0","0","11","1","13","0","13","0","0","19","0","0","0","0","14","0","0","0","3","0","0","0","0","5","0","0","0","0","0","9","0","0","0","0","0","4","0","0"
"2125","0","0","0","12","0","3","6","17","12","12","9","15","0","0","0","12","0","0","0","7","18","0","1","10","0","17","13","17","0","15","0","2","11","5","0","19","0","0","3","0","19","1","14","0","4","12","6","0","13","7","0"
"2126","5","0","0","1","0","19","13","8","1","0","0","11","9","0","0","18","0","2","0","1","0","3","6","0","17","0","0","3","2","7","11","0","0","0","6","3","15","6","0","6","6","16","11","0","0","12","12","0","0","0","0"
"2127","0","0","0","0","0","0","0","0","7","5","4","14","18","18","0","0","1","0","0","0","0","2","0","0","0","0","8","4","7","0","0","14","2","0","0","4","0","1","0","0","0","0","14","16","12","5","0","0","0","0","5"
"2128","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","14","0","3","15","0","0","12","0","0","0","16","1","0","0","9","0","0","0"
"2129","0","18","0","0","0","4","14","13","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","2","1","11","0","8","18","0","4","0","0","0","0","0","0","11","0","0","0","0","0","0","18","12","0"
"2130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0"
